#FILE:                       ,CA_Blank.ngb-ds3               
#FORMAT:                     ,NETZSCH5                       
#IDENTITY:                   ,CA blank                       
#DECIMAL:                    ,POINT                          
#SEPARATOR:                  ,COMMA                          
#MTYPE:                      ,DSC                            
#INSTRUMENT:                 ,Microlab TU Delft              
#PROJECT:                    ,                               
#DATE/TIME:                  ,2/05/2023 8:33:34 AM           
#CORR. FILE:                 ,2023_04_25.ngb-bs3             
#LABORATORY:                 ,TU Delft Micro Lab             
#OPERATOR:                   ,Ameya                          
#REMARK:                     ,under argon atmosphere, 10K/min
#SAMPLE:                     ,CA_Blank                       
#SAMPLE MASS /mg:            ,35.1                           
#MATERIAL:                   ,Capsules                       
#REFERENCE:                  ,blank                          
#REFERENCE MASS /mg:         ,0                              
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3               
#SAMPLE CRUCIBLE MASS /mg:   ,0                              
#REFERENCE CRUCIBLE MASS /mg:,0                              
#CORR. CODE:                 ,020                            
#EXO:                        ,+1                             
#RANGE:                      ,40/10.0(K/min)/1000            
#SEGMENT:                    ,S2/2                           

##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
 40.39500, 15.00333,-3.5332e-002,  99.01994,50.00000,0.0000e+000,20.00000,    -0.30926,0.95848
 40.41200, 15.00833,-3.5309e-002,  99.01994,50.00000,0.0000e+000,20.00000,    -0.21713,0.95849
 40.40900, 15.01333,-3.5377e-002,  99.01994,50.00000,0.0000e+000,20.00000,    -0.14175,0.95849
 40.41400, 15.01833,-3.5082e-002,  99.01994,50.00000,0.0000e+000,20.00000,    -0.10189,0.95849
 40.42100, 15.02333,-3.5468e-002,  99.01994,50.00000,0.0000e+000,20.00000,-7.9282e-002,0.95849
 40.41800, 15.02833,-3.5536e-002,  99.01994,50.00000,0.0000e+000,20.00000,-6.7036e-002,0.95849
 40.41900, 15.03333,-3.5241e-002,  99.01994,50.00000,0.0000e+000,20.00000,-6.9029e-002,0.95849
 40.41700, 15.03833,-3.5195e-002,  99.01994,50.00000,0.0000e+000,20.00000,-8.5537e-002,0.95849
 40.42200, 15.04333,-3.5581e-002,  99.01994,50.00000,0.0000e+000,20.00000,-9.8162e-002,0.95849
 40.41900, 15.04833,-3.4923e-002,  99.01994,50.00000,0.0000e+000,20.00000,-9.6249e-002,0.95849
 40.41700, 15.05333,-3.5241e-002,  99.01994,50.00000,0.0000e+000,20.00000,-8.8218e-002,0.95849
 40.42400, 15.05833,-3.5127e-002,  99.01994,50.00000,0.0000e+000,20.00000,-8.0559e-002,0.95849
 40.41900, 15.06333,-3.5127e-002,  99.01994,50.00000,0.0000e+000,20.00000,-7.4115e-002,0.95849
 40.44100, 15.06833,-3.5603e-002,  99.01994,50.00000,0.0000e+000,20.00000,-6.8807e-002,0.95850
 40.42500, 15.07333,-3.5195e-002,  99.01994,50.00000,0.0000e+000,20.00000,-6.6519e-002,0.95849
 40.43100, 15.07833,-3.4833e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.1242e-002,0.95849
 40.43400, 15.08333,-3.5195e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.9904e-002,0.95850
 40.43100, 15.08833,-3.5218e-002,  99.01425,50.00000,0.0000e+000,20.00000,-8.3392e-002,0.95849
 40.43000, 15.09333,-3.5286e-002,  99.01425,50.00000,0.0000e+000,20.00000,-8.1774e-002,0.95849
 40.43500, 15.09833,-3.5445e-002,  99.01425,50.00000,0.0000e+000,20.00000,-8.1289e-002,0.95850
 40.43500, 15.10333,-3.5241e-002,  99.01425,50.00000,0.0000e+000,20.00000,-8.2547e-002,0.95850
 40.44300, 15.10833,-3.5218e-002,  99.01425,50.00000,0.0000e+000,20.00000,-8.1961e-002,0.95850
 40.45200, 15.11333,-3.5195e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.9375e-002,0.95850
 40.43300, 15.11833,-3.5263e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.7751e-002,0.95849
 40.44000, 15.12333,-3.5354e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.8514e-002,0.95850
 40.44700, 15.12833,-3.4946e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.9216e-002,0.95850
 40.44700, 15.13333,-3.4946e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.7736e-002,0.95850
 40.44600, 15.13833,-3.5082e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.5129e-002,0.95850
 40.43700, 15.14333,-3.4969e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.2704e-002,0.95850
 40.45100, 15.14833,-3.5104e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.1595e-002,0.95850
 40.43400, 15.15333,-3.5150e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.2409e-002,0.95850
 40.45300, 15.15833,-3.5104e-002,  99.01425,50.00000,0.0000e+000,20.00000,-7.3172e-002,0.95850
 40.44900, 15.16333,-3.5241e-002,  99.00855,50.00000,0.0000e+000,20.00000,-7.2151e-002,0.95850
 40.44100, 15.16833,-3.5445e-002,  99.00855,50.00000,0.0000e+000,20.00000,-7.0175e-002,0.95850
 40.45300, 15.17333,-3.5354e-002,  99.00855,50.00000,0.0000e+000,20.00000,-6.8143e-002,0.95850
 40.46400, 15.17833,-3.4787e-002,  99.00855,50.00000,0.0000e+000,20.00000,-6.6258e-002,0.95850
 40.45300, 15.18333,-3.4946e-002,  99.00855,50.00000,0.0000e+000,20.00000,-6.4931e-002,0.95850
 40.45100, 15.18833,-3.5172e-002,  99.00855,50.00000,0.0000e+000,20.00000,-6.5063e-002,0.95850
 40.46100, 15.19333,-3.5218e-002,  99.00855,50.00000,0.0000e+000,20.00000,-6.6154e-002,0.95850
 40.44800, 15.19833,-3.4991e-002,  99.00855,50.00000,0.0000e+000,20.00000,-6.6248e-002,0.95850
 40.46900, 15.20333,-3.5059e-002,  99.00570,50.00000,0.0000e+000,20.00000,-6.5052e-002,0.95850
 40.46000, 15.20833,-3.5240e-002,  99.00570,50.00000,0.0000e+000,20.00000,-6.3514e-002,0.95850
 40.46600, 15.21333,-3.5172e-002,  99.00570,50.00000,0.0000e+000,20.00000,-6.2020e-002,0.95850
 40.45100, 15.21833,-3.5218e-002,  99.00570,50.00000,0.0000e+000,20.00000,-6.0622e-002,0.95850
 40.45100, 15.22333,-3.5150e-002,  99.00570,50.00000,0.0000e+000,20.00000,-5.9660e-002,0.95850
 40.45400, 15.22833,-3.5104e-002,  99.00570,50.00000,0.0000e+000,20.00000,-5.9885e-002,0.95850
 40.45100, 15.23333,-3.5172e-002,  99.00570,50.00000,0.0000e+000,20.00000,-6.0899e-002,0.95850
 40.46300, 15.23833,-3.5082e-002,  99.00570,50.00000,0.0000e+000,20.00000,-6.1114e-002,0.95850
 40.46400, 15.24333,-3.4855e-002,  99.00570,50.00000,0.0000e+000,20.00000,-6.0589e-002,0.95850
 40.44400, 15.24833,-3.4810e-002,  99.00285,50.00000,0.0000e+000,20.00000,-6.0801e-002,0.95850
 40.46900, 15.25333,-3.5263e-002,  99.00285,50.00000,0.0000e+000,20.00000,-6.1717e-002,0.95850
 40.48600, 15.25833,-3.4991e-002,  99.00285,50.00000,0.0000e+000,20.00000,-6.1875e-002,0.95851
 40.46900, 15.26333,-3.4832e-002,  99.00285,50.00000,0.0000e+000,20.00000,-6.1036e-002,0.95850
 40.46000, 15.26833,-3.5263e-002,  99.00285,50.00000,0.0000e+000,20.00000,-5.9920e-002,0.95850
 40.47100, 15.27333,-3.5127e-002,  99.00285,50.00000,0.0000e+000,20.00000,-5.8930e-002,0.95850
 40.47200, 15.27833,-3.5014e-002,  99.00285,50.00000,0.0000e+000,20.00000,-5.8589e-002,0.95851
 40.47200, 15.28333,-3.5127e-002,  99.00285,50.00000,0.0000e+000,20.00000,-5.9258e-002,0.95851
 40.47600, 15.28833,-3.5172e-002,  99.00285,50.00000,0.0000e+000,20.00000,-5.9904e-002,0.95851
 40.47500, 15.29333,-3.4968e-002,  99.00285,50.00000,0.0000e+000,20.00000,-5.9585e-002,0.95851
 40.48600, 15.29833,-3.4741e-002,  99.00285,50.00000,0.0000e+000,20.00000,-5.8983e-002,0.95851
 40.48000, 15.30333,-3.5127e-002,  99.00285,50.00000,0.0000e+000,20.00000,-5.9164e-002,0.95851
 40.46400, 15.30833,-3.5172e-002,  99.00000,50.00000,0.0000e+000,20.00000,-5.9945e-002,0.95850
 40.48600, 15.31333,-3.5149e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.0199e-002,0.95851
 40.47600, 15.31833,-3.5013e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.0161e-002,0.95851
 40.48700, 15.32333,-3.5286e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.0742e-002,0.95851
 40.48900, 15.32833,-3.5263e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.1288e-002,0.95851
 40.49000, 15.33333,-3.4923e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.1058e-002,0.95851
 40.48600, 15.33833,-3.5149e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.0834e-002,0.95851
 40.49700, 15.34333,-3.4764e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.1355e-002,0.95851
 40.49700, 15.34833,-3.4855e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.1859e-002,0.95851
 40.50500, 15.35333,-3.5172e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.1584e-002,0.95851
 40.48900, 15.35833,-3.4877e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.1304e-002,0.95851
 40.48600, 15.36333,-3.4809e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.2387e-002,0.95851
 40.50000, 15.36833,-3.5195e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.4452e-002,0.95851
 40.50600, 15.37333,-3.5081e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.5462e-002,0.95851
 40.49600, 15.37833,-3.4855e-002,  99.00000,50.00000,0.0000e+000,20.00000,-6.5069e-002,0.95851
 40.50000, 15.38333,-3.4923e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.4407e-002,0.95851
 40.51800, 15.38833,-3.4764e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.4608e-002,0.95852
 40.51200, 15.39333,-3.5217e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.6239e-002,0.95852
 40.50000, 15.39833,-3.5172e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.7682e-002,0.95851
 40.49700, 15.40333,-3.5217e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.6841e-002,0.95851
 40.51300, 15.40833,-3.5149e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.3801e-002,0.95852
 40.51000, 15.41333,-3.5263e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.0722e-002,0.95852
 40.50500, 15.41833,-3.5059e-002,  98.99715,50.00000,0.0000e+000,20.00000,-5.9463e-002,0.95851
 40.50900, 15.42333,-3.5149e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.0272e-002,0.95852
 40.52200, 15.42833,-3.5285e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.2070e-002,0.95852
 40.51700, 15.43333,-3.5013e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.2968e-002,0.95852
 40.50900, 15.43833,-3.4990e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.2657e-002,0.95852
 40.51200, 15.44333,-3.5149e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.2112e-002,0.95852
 40.51700, 15.44833,-3.5104e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.2312e-002,0.95852
 40.53200, 15.45333,-3.5104e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.3821e-002,0.95852
 40.52200, 15.45833,-3.5308e-002,  98.99715,50.00000,0.0000e+000,20.00000,-6.5668e-002,0.95852
 40.53100, 15.46333,-3.4990e-002,  98.99430,50.00000,0.0000e+000,20.00000,-6.6866e-002,0.95852
 40.53200, 15.46833,-3.5081e-002,  98.99430,50.00000,0.0000e+000,20.00000,-6.7347e-002,0.95852
 40.52500, 15.47333,-3.5467e-002,  98.99430,50.00000,0.0000e+000,20.00000,-6.7105e-002,0.95852
 40.53800, 15.47833,-3.5126e-002,  98.99430,50.00000,0.0000e+000,20.00000,-6.6024e-002,0.95852
 40.53100, 15.48333,-3.5149e-002,  98.99430,50.00000,0.0000e+000,20.00000,-6.4305e-002,0.95852
 40.54200, 15.48833,-3.4967e-002,  98.99430,50.00000,0.0000e+000,20.00000,-6.3365e-002,0.95852
 40.54900, 15.49333,-3.5149e-002,  98.99430,50.00000,0.0000e+000,20.00000,-6.3869e-002,0.95853
 40.55500, 15.49833,-3.5512e-002,  98.99430,50.00000,0.0000e+000,20.00000,-6.5249e-002,0.95853
 40.55200, 15.50333,-3.5058e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6510e-002,0.95853
 40.55500, 15.50833,-3.5217e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6293e-002,0.95853
 40.55000, 15.51333,-3.5081e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.5078e-002,0.95853
 40.56400, 15.51833,-3.4990e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.4430e-002,0.95853
 40.56300, 15.52333,-3.5149e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.5048e-002,0.95853
 40.57300, 15.52833,-3.5126e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6251e-002,0.95853
 40.55700, 15.53333,-3.5376e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6703e-002,0.95853
 40.56700, 15.53833,-3.5171e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6667e-002,0.95853
 40.57300, 15.54333,-3.5330e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6842e-002,0.95853
 40.58200, 15.54833,-3.5557e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6842e-002,0.95853
 40.57900, 15.55333,-3.5035e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6554e-002,0.95853
 40.58000, 15.55833,-3.5217e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6600e-002,0.95853
 40.59700, 15.56333,-3.5715e-002,  98.99145,50.00000,0.0000e+000,20.00000,-6.6945e-002,0.95854
 40.60200, 15.56833,-3.5579e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.6934e-002,0.95854
 40.58200, 15.57333,-3.5353e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.6723e-002,0.95853
 40.58400, 15.57833,-3.5171e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.7210e-002,0.95853
 40.59000, 15.58333,-3.5398e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.7568e-002,0.95854
 40.59600, 15.58833,-3.5489e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.7055e-002,0.95854
 40.59700, 15.59333,-3.5352e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.7179e-002,0.95854
 40.60200, 15.59833,-3.5398e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.8262e-002,0.95854
 40.60700, 15.60333,-3.5420e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.8845e-002,0.95854
 40.60600, 15.60833,-3.5330e-002,  98.98860,50.00000,0.0000e+000,20.00000,-6.8621e-002,0.95854
 40.60400, 15.61333,-3.5965e-002,  98.98575,50.00000,0.0000e+000,20.00000,-6.8417e-002,0.95854
 40.61200, 15.61833,-3.5307e-002,  98.98575,50.00000,0.0000e+000,20.00000,-6.8739e-002,0.95854
 40.63200, 15.62333,-3.5579e-002,  98.98575,50.00000,0.0000e+000,20.00000,-6.9211e-002,0.95855
 40.62600, 15.62833,-3.5420e-002,  98.98575,50.00000,0.0000e+000,20.00000,-6.9206e-002,0.95855
 40.62000, 15.63333,-3.5556e-002,  98.98575,50.00000,0.0000e+000,20.00000,-6.9048e-002,0.95854
 40.62800, 15.63833,-3.5443e-002,  98.98575,50.00000,0.0000e+000,20.00000,-6.9173e-002,0.95855
 40.63800, 15.64333,-3.5806e-002,  98.98575,50.00000,0.0000e+000,20.00000,-6.9142e-002,0.95855
 40.62500, 15.64833,-3.5647e-002,  98.98291,50.00000,0.0000e+000,20.00000,-6.8819e-002,0.95855
 40.65500, 15.65333,-3.5715e-002,  98.98291,50.00000,0.0000e+000,20.00000,-6.8641e-002,0.95855
 40.64500, 15.65833,-3.5715e-002,  98.98291,50.00000,0.0000e+000,20.00000,-6.8523e-002,0.95855
 40.66400, 15.66333,-3.5669e-002,  98.98291,50.00000,0.0000e+000,20.00000,-6.7863e-002,0.95856
 40.66900, 15.66833,-3.5647e-002,  98.98291,50.00000,0.0000e+000,20.00000,-6.7174e-002,0.95856
 40.66000, 15.67333,-3.5760e-002,  98.98291,50.00000,0.0000e+000,20.00000,-6.7547e-002,0.95856
 40.67000, 15.67833,-3.5964e-002,  98.98291,50.00000,0.0000e+000,20.00000,-6.8743e-002,0.95856
 40.67000, 15.68333,-3.5941e-002,  98.98291,50.00000,0.0000e+000,20.00000,-6.9766e-002,0.95856
 40.67000, 15.68833,-3.5964e-002,  98.98006,50.00000,0.0000e+000,20.00000,-7.0167e-002,0.95856
 40.68600, 15.69333,-3.5805e-002,  98.98006,50.00000,0.0000e+000,20.00000,-6.9687e-002,0.95856
 40.67400, 15.69833,-3.5805e-002,  98.98006,50.00000,0.0000e+000,20.00000,-6.8676e-002,0.95856
 40.67500, 15.70333,-3.5941e-002,  98.98006,50.00000,0.0000e+000,20.00000,-6.8281e-002,0.95856
 40.68000, 15.70833,-3.5737e-002,  98.98006,50.00000,0.0000e+000,20.00000,-6.8977e-002,0.95856
 40.69300, 15.71333,-3.5918e-002,  98.98006,50.00000,0.0000e+000,20.00000,-7.0078e-002,0.95856
 40.69400, 15.71833,-3.6077e-002,  98.98006,50.00000,0.0000e+000,20.00000,-7.0101e-002,0.95856
 40.70200, 15.72333,-3.5828e-002,  98.98006,50.00000,0.0000e+000,20.00000,-6.8942e-002,0.95857
 40.70500, 15.72833,-3.6168e-002,  98.98006,50.00000,0.0000e+000,20.00000,-6.8509e-002,0.95857
 40.69700, 15.73333,-3.6349e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.8989e-002,0.95856
 40.70500, 15.73833,-3.6122e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.8879e-002,0.95857
 40.71900, 15.74333,-3.6122e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.8537e-002,0.95857
 40.72000, 15.74833,-3.6326e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9038e-002,0.95857
 40.72200, 15.75333,-3.6462e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9623e-002,0.95857
 40.72400, 15.75833,-3.6530e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9659e-002,0.95857
 40.72800, 15.76333,-3.6689e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9679e-002,0.95857
 40.73600, 15.76833,-3.6553e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9777e-002,0.95858
 40.73600, 15.77333,-3.6530e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9614e-002,0.95858
 40.74400, 15.77833,-3.6644e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9424e-002,0.95858
 40.75000, 15.78333,-3.6734e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9395e-002,0.95858
 40.75500, 15.78833,-3.6530e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9397e-002,0.95858
 40.77400, 15.79333,-3.6711e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9840e-002,0.95859
 40.76600, 15.79833,-3.6893e-002,  98.96866,50.00000,0.0000e+000,20.00000,-7.0496e-002,0.95858
 40.76700, 15.80333,-3.6870e-002,  98.96866,50.00000,0.0000e+000,20.00000,-7.0400e-002,0.95858
 40.77400, 15.80833,-3.6983e-002,  98.96866,50.00000,0.0000e+000,20.00000,-7.0046e-002,0.95859
 40.76400, 15.81333,-3.6983e-002,  98.96866,50.00000,0.0000e+000,20.00000,-7.0325e-002,0.95858
 40.78000, 15.81833,-3.6779e-002,  98.97436,50.00000,0.0000e+000,20.00000,-7.0521e-002,0.95859
 40.77700, 15.82333,-3.6757e-002,  98.97436,50.00000,0.0000e+000,20.00000,-7.0406e-002,0.95859
 40.79100, 15.82833,-3.6892e-002,  98.97436,50.00000,0.0000e+000,20.00000,-7.0529e-002,0.95859
 40.79100, 15.83333,-3.7119e-002,  98.97436,50.00000,0.0000e+000,20.00000,-7.0318e-002,0.95859
 40.80900, 15.83833,-3.6303e-002,  98.97436,50.00000,0.0000e+000,20.00000,-6.9906e-002,0.95859
 40.81600, 15.84333,-3.7368e-002,  98.97436,50.00000,0.0000e+000,20.00000,-7.0110e-002,0.95860
 40.82400, 15.84833,-3.7323e-002,  98.97436,50.00000,0.0000e+000,20.00000,-7.0716e-002,0.95860
 40.83400, 15.85333,-3.6915e-002,  98.96866,50.00000,0.0000e+000,20.00000,-7.1137e-002,0.95860
 40.82400, 15.85833,-3.6824e-002,  98.96866,50.00000,0.0000e+000,20.00000,-7.0807e-002,0.95860
 40.83200, 15.86333,-3.7278e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9960e-002,0.95860
 40.83200, 15.86833,-3.7482e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9451e-002,0.95860
 40.83900, 15.87333,-3.7482e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9581e-002,0.95860
 40.84100, 15.87833,-3.7436e-002,  98.96866,50.00000,0.0000e+000,20.00000,-7.0213e-002,0.95860
 40.84200, 15.88333,-3.7618e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9882e-002,0.95860
 40.85100, 15.88833,-3.7232e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9722e-002,0.95861
 40.86100, 15.89333,-3.7368e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9684e-002,0.95861
 40.86200, 15.89833,-3.7436e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9740e-002,0.95861
 40.87300, 15.90333,-3.7776e-002,  98.96866,50.00000,0.0000e+000,20.00000,-6.9782e-002,0.95861
 40.89600, 15.90833,-3.7866e-002,  98.96296,50.00000,0.0000e+000,20.00000,-6.9791e-002,0.95862
 40.88100, 15.91333,-3.7821e-002,  98.96296,50.00000,0.0000e+000,20.00000,-6.9771e-002,0.95861
 40.89900, 15.91833,-3.7889e-002,  98.96296,50.00000,0.0000e+000,20.00000,-6.9710e-002,0.95862
 40.88400, 15.92333,-3.8003e-002,  98.96296,50.00000,0.0000e+000,20.00000,-6.9610e-002,0.95861
 40.91500, 15.92833,-3.8093e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9501e-002,0.95862
 40.91200, 15.93333,-3.8138e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9449e-002,0.95862
 40.91500, 15.93833,-3.8002e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9484e-002,0.95862
 40.90800, 15.94333,-3.8184e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9542e-002,0.95862
 40.92700, 15.94833,-3.8546e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9510e-002,0.95863
 40.92800, 15.95333,-3.8410e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9315e-002,0.95863
 40.93200, 15.95833,-3.8524e-002,  98.95726,50.00000,0.0000e+000,20.00000,-6.8991e-002,0.95863
 40.93800, 15.96333,-3.8660e-002,  98.96296,50.00000,0.0000e+000,20.00000,-6.8671e-002,0.95863
 40.94700, 15.96833,-3.8478e-002,  98.96296,50.00000,0.0000e+000,20.00000,-6.8486e-002,0.95863
 40.95600, 15.97333,-3.8886e-002,  98.96296,50.00000,0.0000e+000,20.00000,-6.8484e-002,0.95863
 40.96100, 15.97833,-3.8546e-002,  98.96296,50.00000,0.0000e+000,20.00000,-6.8628e-002,0.95863
 40.96700, 15.98333,-3.8773e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.8840e-002,0.95864
 40.97000, 15.98833,-3.8795e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9054e-002,0.95864
 40.99300, 15.99333,-3.8840e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9244e-002,0.95864
 40.99400, 15.99833,-3.9022e-002,  98.96011,50.00000,0.0000e+000,20.00000,-6.9418e-002,0.95864
 41.00200, 16.00333,-3.9022e-002,  98.95442,50.00000,0.0000e+000,20.00000,-6.9600e-002,0.95865
 41.00400, 16.00833,-3.9271e-002,  98.95442,50.00000,0.0000e+000,20.00000,-6.9804e-002,0.95865
 41.01900, 16.01333,-3.8953e-002,  98.95442,50.00000,0.0000e+000,20.00000,-6.9995e-002,0.95865
 41.02900, 16.01833,-3.9452e-002,  98.95726,50.00000,0.0000e+000,20.00000,-7.0122e-002,0.95865
 41.03600, 16.02333,-3.9520e-002,  98.95726,50.00000,0.0000e+000,20.00000,-7.0148e-002,0.95865
 41.05200, 16.02833,-3.9543e-002,  98.95726,50.00000,0.0000e+000,20.00000,-7.0031e-002,0.95866
 41.04100, 16.03333,-3.9497e-002,  98.95726,50.00000,0.0000e+000,20.00000,-6.9757e-002,0.95866
 41.05700, 16.03833,-3.9407e-002,  98.95726,50.00000,0.0000e+000,20.00000,-6.9372e-002,0.95866
 41.05400, 16.04333,-3.9384e-002,  98.95726,50.00000,0.0000e+000,20.00000,-6.8960e-002,0.95866
 41.06400, 16.04833,-3.9633e-002,  98.95726,50.00000,0.0000e+000,20.00000,-6.8603e-002,0.95866
 41.07100, 16.05333,-3.9678e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8358e-002,0.95866
 41.07700, 16.05833,-3.9746e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8223e-002,0.95867
 41.08200, 16.06333,-3.9814e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8155e-002,0.95867
 41.09200, 16.06833,-3.9973e-002,  98.95442,50.00000,0.0000e+000,20.00000,-6.8136e-002,0.95867
 41.09500, 16.07333,-4.0018e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8185e-002,0.95867
 41.10900, 16.07833,-3.9950e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8314e-002,0.95867
 41.11300, 16.08333,-4.0426e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8472e-002,0.95867
 41.11900, 16.08833,-4.0245e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8543e-002,0.95868
 41.12700, 16.09333,-4.0607e-002,  98.94872,50.00000,0.0000e+000,20.00000,-6.8444e-002,0.95868
 41.12300, 16.09833,-4.0630e-002,  98.94872,50.00000,0.0000e+000,20.00000,-6.8209e-002,0.95868
 41.14300, 16.10333,-4.0653e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8007e-002,0.95868
 41.16500, 16.10833,-4.0584e-002,  98.95157,50.00000,0.0000e+000,20.00000,-6.8008e-002,0.95869
 41.15800, 16.11333,-4.0312e-002,  98.94872,50.00000,0.0000e+000,20.00000,-6.8244e-002,0.95869
 41.16600, 16.11833,-4.0698e-002,  98.94872,50.00000,0.0000e+000,20.00000,-6.8615e-002,0.95869
 41.17200, 16.12333,-4.0720e-002,  98.94872,50.00000,0.0000e+000,20.00000,-6.8982e-002,0.95869
 41.17800, 16.12833,-4.0924e-002,  98.94872,50.00000,0.0000e+000,20.00000,-6.9249e-002,0.95869
