#FILE:                       ,CA_FeCN_5050.ngb-ds3           
#FORMAT:                     ,NETZSCH5                       
#IDENTITY:                   ,CA_FeCN_5050                   
#DECIMAL:                    ,POINT                          
#SEPARATOR:                  ,COMMA                          
#MTYPE:                      ,DSC                            
#INSTRUMENT:                 ,Microlab TU Delft              
#PROJECT:                    ,                               
#DATE/TIME:                  ,2/05/2023 3:52:04 PM           
#CORR. FILE:                 ,2023_04_25.ngb-bs3             
#LABORATORY:                 ,TU Delft Micro Lab             
#OPERATOR:                   ,Ameya                          
#REMARK:                     ,under argon atmosphere, 10K/min
#SAMPLE:                     ,CA_FeCN_5050                   
#SAMPLE MASS /mg:            ,37.6                           
#MATERIAL:                   ,Capsules                       
#REFERENCE:                  ,blank                          
#REFERENCE MASS /mg:         ,0                              
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3               
#SAMPLE CRUCIBLE MASS /mg:   ,0                              
#REFERENCE CRUCIBLE MASS /mg:,0                              
#CORR. CODE:                 ,020                            
#EXO:                        ,+1                             
#RANGE:                      ,40/10.0(K/min)/1000            
#SEGMENT:                    ,S2/2                           

##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
 40.58400, 15.02667,-5.5356e-002,  98.52128,50.00000,0.0000e+000,20.00000,    -0.12112,0.95853
 40.60100, 15.03167,-5.5229e-002,  98.52128,50.00000,0.0000e+000,20.00000,    -0.13580,0.95854
 40.60500, 15.03667,-5.5271e-002,  98.52128,50.00000,0.0000e+000,20.00000,    -0.13555,0.95854
 40.60900, 15.04167,-5.5377e-002,  98.51862,50.00000,0.0000e+000,20.00000,    -0.12743,0.95854
 40.60700, 15.04667,-5.5038e-002,  98.51862,50.00000,0.0000e+000,20.00000,    -0.12799,0.95854
 40.60900, 15.05167,-5.5208e-002,  98.51862,50.00000,0.0000e+000,20.00000,    -0.13538,0.95854
 40.61200, 15.05667,-5.5059e-002,  98.51862,50.00000,0.0000e+000,20.00000,    -0.13820,0.95854
 40.61200, 15.06167,-5.5038e-002,  98.51330,50.00000,0.0000e+000,20.00000,    -0.13745,0.95854
 40.61600, 15.06667,-5.4890e-002,  98.51330,50.00000,0.0000e+000,20.00000,    -0.13688,0.95854
 40.60900, 15.07167,-5.5292e-002,  98.51330,50.00000,0.0000e+000,20.00000,    -0.13660,0.95854
 40.60400, 15.07667,-5.4954e-002,  98.51330,50.00000,0.0000e+000,20.00000,    -0.13637,0.95854
 40.60900, 15.08167,-5.5144e-002,  98.51330,50.00000,0.0000e+000,20.00000,    -0.13617,0.95854
 40.61700, 15.08667,-5.5165e-002,  98.51330,50.00000,0.0000e+000,20.00000,    -0.13598,0.95854
 40.62600, 15.09167,-5.5377e-002,  98.51330,50.00000,0.0000e+000,20.00000,    -0.13558,0.95855
 40.61300, 15.09667,-5.5356e-002,  98.51330,50.00000,0.0000e+000,20.00000,    -0.13438,0.95854
 40.61000, 15.10167,-5.5398e-002,  98.50798,50.00000,0.0000e+000,20.00000,    -0.13294,0.95854
 40.62900, 15.10667,-5.5461e-002,  98.50798,50.00000,0.0000e+000,20.00000,    -0.13322,0.95855
 40.62900, 15.11167,-5.5144e-002,  98.50798,50.00000,0.0000e+000,20.00000,    -0.13599,0.95855
 40.62000, 15.11667,-5.5313e-002,  98.50798,50.00000,0.0000e+000,20.00000,    -0.13942,0.95854
 40.61700, 15.12167,-5.5229e-002,  98.50798,50.00000,0.0000e+000,20.00000,    -0.13911,0.95854
 40.61900, 15.12667,-5.5080e-002,  98.50532,50.00000,0.0000e+000,20.00000,    -0.13539,0.95854
 40.62700, 15.13167,-5.4932e-002,  98.50532,50.00000,0.0000e+000,20.00000,    -0.13319,0.95855
 40.61600, 15.13667,-5.4953e-002,  98.50532,50.00000,0.0000e+000,20.00000,    -0.13489,0.95854
 40.64000, 15.14167,-5.4720e-002,  98.50532,50.00000,0.0000e+000,20.00000,    -0.13648,0.95855
 40.64000, 15.14667,-5.4784e-002,  98.50266,50.00000,0.0000e+000,20.00000,    -0.13446,0.95855
 40.63600, 15.15167,-5.5313e-002,  98.50266,50.00000,0.0000e+000,20.00000,    -0.13151,0.95855
 40.63900, 15.15667,-5.5186e-002,  98.50266,50.00000,0.0000e+000,20.00000,    -0.13151,0.95855
 40.64200, 15.16167,-5.5292e-002,  98.50266,50.00000,0.0000e+000,20.00000,    -0.13413,0.95855
 40.63500, 15.16667,-5.5398e-002,  98.50000,50.00000,0.0000e+000,20.00000,    -0.13597,0.95855
 40.63800, 15.17167,-5.5038e-002,  98.50000,50.00000,0.0000e+000,20.00000,    -0.13592,0.95855
 40.62800, 15.17667,-5.4805e-002,  98.50000,50.00000,0.0000e+000,20.00000,    -0.13446,0.95855
 40.63600, 15.18167,-5.5228e-002,  98.50000,50.00000,0.0000e+000,20.00000,    -0.13302,0.95855
 40.65800, 15.18667,-5.5080e-002,  98.49734,50.00000,0.0000e+000,20.00000,    -0.13232,0.95855
 40.63900, 15.19167,-5.5355e-002,  98.49734,50.00000,0.0000e+000,20.00000,    -0.13155,0.95855
 40.63800, 15.19667,-5.5017e-002,  98.49734,50.00000,0.0000e+000,20.00000,    -0.13098,0.95855
 40.65100, 15.20167,-5.4911e-002,  98.49734,50.00000,0.0000e+000,20.00000,    -0.13081,0.95855
 40.65200, 15.20667,-5.5292e-002,  98.49734,50.00000,0.0000e+000,20.00000,    -0.13170,0.95855
 40.63700, 15.21167,-5.5101e-002,  98.49468,50.00000,0.0000e+000,20.00000,    -0.13344,0.95855
 40.65300, 15.21667,-5.5038e-002,  98.49468,50.00000,0.0000e+000,20.00000,    -0.13337,0.95855
 40.65200, 15.22167,-5.5165e-002,  98.49468,50.00000,0.0000e+000,20.00000,    -0.13112,0.95855
 40.66200, 15.22667,-5.5207e-002,  98.49468,50.00000,0.0000e+000,20.00000,    -0.12834,0.95856
 40.65100, 15.23167,-5.5313e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.12630,0.95855
 40.64300, 15.23667,-5.5186e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.12641,0.95855
 40.65500, 15.24167,-5.4974e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.12827,0.95855
 40.65300, 15.24667,-5.5270e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.12963,0.95855
 40.65800, 15.25167,-5.5249e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.12970,0.95855
 40.65400, 15.25667,-5.5207e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.12871,0.95855
 40.67400, 15.26167,-5.5058e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.12800,0.95856
 40.67100, 15.26667,-5.5249e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.12899,0.95856
 40.67100, 15.27167,-5.5270e-002,  98.48936,50.00000,0.0000e+000,20.00000,    -0.13003,0.95856
 40.67500, 15.27667,-5.5291e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.12971,0.95856
 40.67000, 15.28167,-5.5609e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.12921,0.95856
 40.67700, 15.28667,-5.5524e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.12872,0.95856
 40.68300, 15.29167,-5.5312e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.12845,0.95856
 40.67000, 15.29667,-5.5164e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.12969,0.95856
 40.66100, 15.30167,-5.5397e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.13160,0.95856
 40.66800, 15.30667,-5.5440e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.13231,0.95856
 40.67800, 15.31167,-5.5418e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.13150,0.95856
 40.66800, 15.31667,-5.5355e-002,  98.48404,50.00000,0.0000e+000,20.00000,    -0.13028,0.95856
 40.68400, 15.32167,-5.5715e-002,  98.47872,50.00000,0.0000e+000,20.00000,    -0.12967,0.95856
 40.67700, 15.32667,-5.5312e-002,  98.47872,50.00000,0.0000e+000,20.00000,    -0.12910,0.95856
 40.68600, 15.33167,-5.5376e-002,  98.47872,50.00000,0.0000e+000,20.00000,    -0.12831,0.95856
 40.68100, 15.33667,-5.5863e-002,  98.47872,50.00000,0.0000e+000,20.00000,    -0.12898,0.95856
 40.68100, 15.34167,-5.5672e-002,  98.47606,50.00000,0.0000e+000,20.00000,    -0.13133,0.95856
 40.69600, 15.34667,-5.5651e-002,  98.47606,50.00000,0.0000e+000,20.00000,    -0.13261,0.95856
 40.68600, 15.35167,-5.5820e-002,  98.47606,50.00000,0.0000e+000,20.00000,    -0.13176,0.95856
 40.70200, 15.35667,-5.5524e-002,  98.47606,50.00000,0.0000e+000,20.00000,    -0.13049,0.95857
 40.68400, 15.36167,-5.5609e-002,  98.47606,50.00000,0.0000e+000,20.00000,    -0.13049,0.95856
 40.70000, 15.36667,-5.5905e-002,  98.47606,50.00000,0.0000e+000,20.00000,    -0.13145,0.95857
 40.69100, 15.37167,-5.5778e-002,  98.47340,50.00000,0.0000e+000,20.00000,    -0.13166,0.95856
 40.69800, 15.37667,-5.5608e-002,  98.47340,50.00000,0.0000e+000,20.00000,    -0.13123,0.95857
 40.69300, 15.38167,-5.6074e-002,  98.47340,50.00000,0.0000e+000,20.00000,    -0.13099,0.95856
 40.70200, 15.38667,-5.5820e-002,  98.47340,50.00000,0.0000e+000,20.00000,    -0.13111,0.95857
 40.70700, 15.39167,-5.5883e-002,  98.47340,50.00000,0.0000e+000,20.00000,    -0.13194,0.95857
 40.70400, 15.39667,-5.6243e-002,  98.47074,50.00000,0.0000e+000,20.00000,    -0.13256,0.95857
 40.69300, 15.40167,-5.6476e-002,  98.47074,50.00000,0.0000e+000,20.00000,    -0.13184,0.95856
 40.69500, 15.40667,-5.6011e-002,  98.47074,50.00000,0.0000e+000,20.00000,    -0.13036,0.95856
 40.70900, 15.41167,-5.6095e-002,  98.47074,50.00000,0.0000e+000,20.00000,    -0.12881,0.95857
 40.70600, 15.41667,-5.6074e-002,  98.47074,50.00000,0.0000e+000,20.00000,    -0.12767,0.95857
 40.71500, 15.42167,-5.6116e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.12770,0.95857
 40.70600, 15.42667,-5.6497e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.12861,0.95857
 40.72500, 15.43167,-5.6455e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.12906,0.95857
 40.71400, 15.43667,-5.6370e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.12900,0.95857
 40.71800, 15.44167,-5.6518e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.12871,0.95857
 40.72500, 15.44667,-5.6349e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.12852,0.95857
 40.72000, 15.45167,-5.6391e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.12922,0.95857
 40.72900, 15.45667,-5.6603e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.13018,0.95857
 40.71700, 15.46167,-5.6561e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.13062,0.95857
 40.73500, 15.46667,-5.6433e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.13076,0.95857
 40.74500, 15.47167,-5.6518e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.13112,0.95858
 40.74500, 15.47667,-5.6793e-002,  98.46543,50.00000,0.0000e+000,20.00000,    -0.13170,0.95858
 40.74500, 15.48167,-5.6687e-002,  98.46011,50.00000,0.0000e+000,20.00000,    -0.13183,0.95858
 40.75200, 15.48667,-5.6814e-002,  98.46011,50.00000,0.0000e+000,20.00000,    -0.13161,0.95858
 40.75100, 15.49167,-5.6772e-002,  98.46011,50.00000,0.0000e+000,20.00000,    -0.13168,0.95858
 40.74900, 15.49667,-5.6835e-002,  98.46011,50.00000,0.0000e+000,20.00000,    -0.13233,0.95858
 40.74600, 15.50167,-5.7153e-002,  98.45745,50.00000,0.0000e+000,20.00000,    -0.13317,0.95858
 40.75900, 15.50667,-5.7301e-002,  98.45745,50.00000,0.0000e+000,20.00000,    -0.13315,0.95858
 40.77100, 15.51167,-5.7216e-002,  98.45745,50.00000,0.0000e+000,20.00000,    -0.13221,0.95858
 40.75300, 15.51667,-5.7089e-002,  98.45745,50.00000,0.0000e+000,20.00000,    -0.13144,0.95858
 40.77800, 15.52167,-5.7322e-002,  98.45745,50.00000,0.0000e+000,20.00000,    -0.13206,0.95859
 40.77200, 15.52667,-5.7322e-002,  98.45745,50.00000,0.0000e+000,20.00000,    -0.13381,0.95858
 40.77400, 15.53167,-5.7534e-002,  98.45745,50.00000,0.0000e+000,20.00000,    -0.13501,0.95859
 40.78800, 15.53667,-5.7364e-002,  98.45213,50.00000,0.0000e+000,20.00000,    -0.13531,0.95859
 40.76900, 15.54167,-5.7639e-002,  98.45213,50.00000,0.0000e+000,20.00000,    -0.13530,0.95858
 40.79800, 15.54667,-5.7808e-002,  98.45213,50.00000,0.0000e+000,20.00000,    -0.13529,0.95859
 40.79500, 15.55167,-5.7491e-002,  98.45213,50.00000,0.0000e+000,20.00000,    -0.13526,0.95859
 40.78100, 15.55667,-5.7830e-002,  98.45213,50.00000,0.0000e+000,20.00000,    -0.13524,0.95859
 40.80300, 15.56167,-5.8041e-002,  98.45213,50.00000,0.0000e+000,20.00000,    -0.13521,0.95859
 40.79700, 15.56667,-5.7978e-002,  98.44947,50.00000,0.0000e+000,20.00000,    -0.13515,0.95859
 40.80700, 15.57167,-5.8083e-002,  98.44947,50.00000,0.0000e+000,20.00000,    -0.13520,0.95859
 40.81300, 15.57667,-5.7893e-002,  98.44947,50.00000,0.0000e+000,20.00000,    -0.13573,0.95860
 40.81100, 15.58167,-5.8316e-002,  98.44947,50.00000,0.0000e+000,20.00000,    -0.13614,0.95860
 40.83000, 15.58667,-5.8231e-002,  98.44947,50.00000,0.0000e+000,20.00000,    -0.13590,0.95860
 40.82900, 15.59167,-5.8252e-002,  98.44947,50.00000,0.0000e+000,20.00000,    -0.13595,0.95860
 40.81700, 15.59667,-5.8337e-002,  98.44415,50.00000,0.0000e+000,20.00000,    -0.13653,0.95860
 40.82600, 15.60167,-5.8358e-002,  98.44415,50.00000,0.0000e+000,20.00000,    -0.13679,0.95860
 40.84500, 15.60667,-5.8527e-002,  98.44415,50.00000,0.0000e+000,20.00000,    -0.13673,0.95860
 40.84500, 15.61167,-5.8697e-002,  98.44149,50.00000,0.0000e+000,20.00000,    -0.13668,0.95860
 40.84900, 15.61667,-5.8760e-002,  98.44149,50.00000,0.0000e+000,20.00000,    -0.13674,0.95861
 40.85400, 15.62167,-5.8950e-002,  98.44149,50.00000,0.0000e+000,20.00000,    -0.13694,0.95861
 40.86200, 15.62667,-5.8612e-002,  98.44149,50.00000,0.0000e+000,20.00000,    -0.13708,0.95861
 40.84500, 15.63167,-5.8675e-002,  98.44149,50.00000,0.0000e+000,20.00000,    -0.13708,0.95860
 40.85200, 15.63667,-5.9099e-002,  98.44149,50.00000,0.0000e+000,20.00000,    -0.13705,0.95861
 40.86700, 15.64167,-5.9225e-002,  98.44149,50.00000,0.0000e+000,20.00000,    -0.13701,0.95861
 40.86800, 15.64667,-5.9120e-002,  98.43883,50.00000,0.0000e+000,20.00000,    -0.13693,0.95861
 40.86900, 15.65167,-5.9437e-002,  98.43883,50.00000,0.0000e+000,20.00000,    -0.13697,0.95861
 40.87500, 15.65667,-5.9183e-002,  98.43883,50.00000,0.0000e+000,20.00000,    -0.13742,0.95861
 40.87400, 15.66167,-5.9310e-002,  98.43883,50.00000,0.0000e+000,20.00000,    -0.13777,0.95861
 40.88100, 15.66667,-5.9479e-002,  98.43883,50.00000,0.0000e+000,20.00000,    -0.13754,0.95861
 40.89100, 15.67167,-5.9902e-002,  98.43883,50.00000,0.0000e+000,20.00000,    -0.13758,0.95862
 40.90000, 15.67667,-6.0114e-002,  98.43883,50.00000,0.0000e+000,20.00000,    -0.13817,0.95862
 40.89500, 15.68167,-6.0093e-002,  98.43351,50.00000,0.0000e+000,20.00000,    -0.13860,0.95862
 40.90100, 15.68667,-6.0008e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.13868,0.95862
 40.90400, 15.69167,-6.0495e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.13864,0.95862
 40.91700, 15.69667,-5.9923e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.13860,0.95862
 40.91300, 15.70167,-6.0304e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.13863,0.95862
 40.91800, 15.70667,-6.0135e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.13901,0.95862
 40.92400, 15.71167,-6.0579e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.13976,0.95862
 40.93300, 15.71667,-6.0431e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.14017,0.95863
 40.93600, 15.72167,-6.0579e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.13996,0.95863
 40.93900, 15.72667,-6.0579e-002,  98.43085,50.00000,0.0000e+000,20.00000,    -0.13997,0.95863
 40.93400, 15.73167,-6.0664e-002,  98.42553,50.00000,0.0000e+000,20.00000,    -0.14038,0.95863
 40.94100, 15.73667,-6.0685e-002,  98.42553,50.00000,0.0000e+000,20.00000,    -0.14039,0.95863
 40.94000, 15.74167,-6.1066e-002,  98.42553,50.00000,0.0000e+000,20.00000,    -0.14017,0.95863
 40.95300, 15.74667,-6.1214e-002,  98.42553,50.00000,0.0000e+000,20.00000,    -0.14049,0.95863
 40.95900, 15.75167,-6.1235e-002,  98.42553,50.00000,0.0000e+000,20.00000,    -0.14100,0.95863
 40.96300, 15.75667,-6.1129e-002,  98.42553,50.00000,0.0000e+000,20.00000,    -0.14119,0.95864
 40.96700, 15.76167,-6.1912e-002,  98.42287,50.00000,0.0000e+000,20.00000,    -0.14118,0.95864
 40.97500, 15.76667,-6.1785e-002,  98.42287,50.00000,0.0000e+000,20.00000,    -0.14112,0.95864
 40.98200, 15.77167,-6.1785e-002,  98.42287,50.00000,0.0000e+000,20.00000,    -0.14108,0.95864
 40.98300, 15.77667,-6.1721e-002,  98.42287,50.00000,0.0000e+000,20.00000,    -0.14110,0.95864
 41.00200, 15.78167,-6.1954e-002,  98.42287,50.00000,0.0000e+000,20.00000,    -0.14124,0.95865
 40.99800, 15.78667,-6.1806e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14142,0.95864
 41.00800, 15.79167,-6.2398e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14180,0.95865
 41.00600, 15.79667,-6.2271e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14227,0.95865
 41.00800, 15.80167,-6.2398e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14227,0.95865
 41.01500, 15.80667,-6.2758e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14206,0.95865
 41.02400, 15.81167,-6.2758e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14231,0.95865
 41.02400, 15.81667,-6.2927e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14261,0.95865
 41.02900, 15.82167,-6.2800e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14265,0.95865
 41.02700, 15.82667,-6.2906e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14298,0.95865
 41.03400, 15.83167,-6.3287e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14343,0.95865
 41.04800, 15.83667,-6.2948e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14366,0.95866
 41.06100, 15.84167,-6.3328e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14383,0.95866
 41.04700, 15.84667,-6.3667e-002,  98.41755,50.00000,0.0000e+000,20.00000,    -0.14401,0.95866
 41.07400, 15.85167,-6.3646e-002,  98.41223,50.00000,0.0000e+000,20.00000,    -0.14414,0.95866
 41.06000, 15.85667,-6.3604e-002,  98.41223,50.00000,0.0000e+000,20.00000,    -0.14414,0.95866
 41.08500, 15.86167,-6.3540e-002,  98.41223,50.00000,0.0000e+000,20.00000,    -0.14405,0.95867
 41.08200, 15.86667,-6.4048e-002,  98.41223,50.00000,0.0000e+000,20.00000,    -0.14388,0.95867
 41.09000, 15.87167,-6.4153e-002,  98.41223,50.00000,0.0000e+000,20.00000,    -0.14374,0.95867
 41.09200, 15.87667,-6.4323e-002,  98.40957,50.00000,0.0000e+000,20.00000,    -0.14390,0.95867
 41.10400, 15.88167,-6.4090e-002,  98.40957,50.00000,0.0000e+000,20.00000,    -0.14447,0.95867
 41.10700, 15.88667,-6.4407e-002,  98.40957,50.00000,0.0000e+000,20.00000,    -0.14491,0.95867
 41.11500, 15.89167,-6.4534e-002,  98.40957,50.00000,0.0000e+000,20.00000,    -0.14526,0.95868
 41.12800, 15.89667,-6.4703e-002,  98.40957,50.00000,0.0000e+000,20.00000,    -0.14555,0.95868
 41.13100, 15.90167,-6.4999e-002,  98.40957,50.00000,0.0000e+000,20.00000,    -0.14583,0.95868
 41.13400, 15.90667,-6.5190e-002,  98.40426,50.00000,0.0000e+000,20.00000,    -0.14605,0.95868
 41.14900, 15.91167,-6.4978e-002,  98.40426,50.00000,0.0000e+000,20.00000,    -0.14613,0.95868
 41.15300, 15.91667,-6.5570e-002,  98.40426,50.00000,0.0000e+000,20.00000,    -0.14602,0.95869
 41.16000, 15.92167,-6.5803e-002,  98.40426,50.00000,0.0000e+000,20.00000,    -0.14576,0.95869
 41.16300, 15.92667,-6.5824e-002,  98.40160,50.00000,0.0000e+000,20.00000,    -0.14543,0.95869
 41.15800, 15.93167,-6.5951e-002,  98.40160,50.00000,0.0000e+000,20.00000,    -0.14513,0.95869
 41.18000, 15.93667,-6.5760e-002,  98.40160,50.00000,0.0000e+000,20.00000,    -0.14496,0.95869
 41.17900, 15.94167,-6.5993e-002,  98.40160,50.00000,0.0000e+000,20.00000,    -0.14496,0.95869
 41.19200, 15.94667,-6.6247e-002,  98.39894,50.00000,0.0000e+000,20.00000,    -0.14513,0.95870
 41.19600, 15.95167,-6.6353e-002,  98.39894,50.00000,0.0000e+000,20.00000,    -0.14543,0.95870
 41.20000, 15.95667,-6.6924e-002,  98.39628,50.00000,0.0000e+000,20.00000,    -0.14576,0.95870
 41.21500, 15.96167,-6.6966e-002,  98.39628,50.00000,0.0000e+000,20.00000,    -0.14602,0.95870
 41.21900, 15.96667,-6.6691e-002,  98.39628,50.00000,0.0000e+000,20.00000,    -0.14613,0.95870
 41.22500, 15.97167,-6.6966e-002,  98.39628,50.00000,0.0000e+000,20.00000,    -0.14606,0.95870
 41.23100, 15.97667,-6.7093e-002,  98.39628,50.00000,0.0000e+000,20.00000,    -0.14588,0.95871
 41.23700, 15.98167,-6.7177e-002,  98.39362,50.00000,0.0000e+000,20.00000,    -0.14571,0.95871
 41.24500, 15.98667,-6.7516e-002,  98.39362,50.00000,0.0000e+000,20.00000,    -0.14564,0.95871
 41.26800, 15.99167,-6.7537e-002,  98.39362,50.00000,0.0000e+000,20.00000,    -0.14568,0.95872
 41.26100, 15.99667,-6.7643e-002,  98.39362,50.00000,0.0000e+000,20.00000,    -0.14576,0.95871
 41.27000, 16.00167,-6.7875e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14581,0.95872
 41.28000, 16.00667,-6.8108e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14579,0.95872
 41.28400, 16.01167,-6.8065e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14569,0.95872
 41.28400, 16.01667,-6.8235e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14545,0.95872
 41.28400, 16.02167,-6.8489e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14508,0.95872
 41.31500, 16.02667,-6.8911e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14464,0.95873
 41.32500, 16.03167,-6.8932e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14426,0.95873
 41.32900, 16.03667,-6.9165e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14407,0.95873
 41.32200, 16.04167,-6.8975e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14411,0.95873
 41.33500, 16.04667,-6.9377e-002,  98.38830,50.00000,0.0000e+000,20.00000,    -0.14431,0.95873
 41.34800, 16.05167,-6.9482e-002,  98.38032,50.00000,0.0000e+000,20.00000,    -0.14452,0.95874
 41.36200, 16.05667,-6.9588e-002,  98.38032,50.00000,0.0000e+000,20.00000,    -0.14463,0.95874
 41.36200, 16.06167,-7.0053e-002,  98.38032,50.00000,0.0000e+000,20.00000,    -0.14462,0.95874
 41.37700, 16.06667,-7.0117e-002,  98.38032,50.00000,0.0000e+000,20.00000,    -0.14456,0.95874
 41.37300, 16.07167,-7.0434e-002,  98.37766,50.00000,0.0000e+000,20.00000,    -0.14459,0.95874
 41.38900, 16.07667,-7.0540e-002,  98.37766,50.00000,0.0000e+000,20.00000,    -0.14477,0.95875
 41.39100, 16.08167,-7.0794e-002,  98.37766,50.00000,0.0000e+000,20.00000,    -0.14503,0.95875
 41.40300, 16.08667,-7.0899e-002,  98.37766,50.00000,0.0000e+000,20.00000,    -0.14525,0.95875
 41.42200, 16.09167,-7.1068e-002,  98.37500,50.00000,0.0000e+000,20.00000,    -0.14533,0.95876
 41.42700, 16.09667,-7.1343e-002,  98.37500,50.00000,0.0000e+000,20.00000,    -0.14524,0.95876
 41.43300, 16.10167,-7.1597e-002,  98.37500,50.00000,0.0000e+000,20.00000,    -0.14507,0.95876
 41.43000, 16.10667,-7.1703e-002,  98.37500,50.00000,0.0000e+000,20.00000,    -0.14497,0.95876
 41.43900, 16.11167,-7.1576e-002,  98.37234,50.00000,0.0000e+000,20.00000,    -0.14502,0.95876
 41.45800, 16.11667,-7.1597e-002,  98.37234,50.00000,0.0000e+000,20.00000,    -0.14528,0.95876
 41.46500, 16.12167,-7.1956e-002,  98.37234,50.00000,0.0000e+000,20.00000,    -0.14568,0.95877
 41.48200, 16.12667,-7.2041e-002,  98.37234,50.00000,0.0000e+000,20.00000,    -0.14612,0.95877
 41.48200, 16.13167,-7.2697e-002,  98.36968,50.00000,0.0000e+000,20.00000,    -0.14651,0.95877
 41.49200, 16.13667,-7.3014e-002,  98.36968,50.00000,0.0000e+000,20.00000,    -0.14679,0.95877
 41.49800, 16.14167,-7.2887e-002,  98.36968,50.00000,0.0000e+000,20.00000,    -0.14690,0.95878
 41.50700, 16.14667,-7.2929e-002,  98.36968,50.00000,0.0000e+000,20.00000,    -0.14685,0.95878
 41.52000, 16.15167,-7.3352e-002,  98.36968,50.00000,0.0000e+000,20.00000,    -0.14672,0.95878
 41.53600, 16.15667,-7.3309e-002,  98.36436,50.00000,0.0000e+000,20.00000,    -0.14668,0.95879
 41.54700, 16.16167,-7.3627e-002,  98.36436,50.00000,0.0000e+000,20.00000,    -0.14682,0.95879
 41.55200, 16.16667,-7.3732e-002,  98.36436,50.00000,0.0000e+000,20.00000,    -0.14717,0.95879
 41.56500, 16.17167,-7.3922e-002,  98.36436,50.00000,0.0000e+000,20.00000,    -0.14762,0.95879
 41.56700, 16.17667,-7.4007e-002,  98.36436,50.00000,0.0000e+000,20.00000,    -0.14799,0.95879
 41.57800, 16.18167,-7.4451e-002,  98.36436,50.00000,0.0000e+000,20.00000,    -0.14818,0.95880
 41.60100, 16.18667,-7.4408e-002,  98.36436,50.00000,0.0000e+000,20.00000,    -0.14817,0.95880
