#FILE:                       ,CP2_C1_0,5_28; 17-5-2023.ngb-ds3              
#FORMAT:                     ,NETZSCH5                                      
#IDENTITY:                   ,Cement paste                                  
#DECIMAL:                    ,POINT                                         
#SEPARATOR:                  ,COMMA                                         
#MTYPE:                      ,DSC                                           
#INSTRUMENT:                 ,Microlab TU Delft                             
#PROJECT:                    ,                                              
#DATE/TIME:                  ,17/05/2023 3:53:12 PM                         
#CORR. FILE:                 ,Blank with cover upto 1050 C; 2-5-2023.ngb-bs3
#LABORATORY:                 ,TU Delft Micro Lab                            
#OPERATOR:                   ,Patrick                                       
#REMARK:                     ,under argon atmosphere, 10K/min               
#SAMPLE:                     ,CP2_C1_0,5_28;17-5-2023                       
#SAMPLE MASS /mg:            ,46.7                                          
#MATERIAL:                   ,CEMENT PASTE                                  
#REFERENCE:                  ,blank                                         
#REFERENCE MASS /mg:         ,0                                             
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3                              
#SAMPLE CRUCIBLE MASS /mg:   ,0                                             
#REFERENCE CRUCIBLE MASS /mg:,0                                             
#CORR. CODE:                 ,020                                           
#EXO:                        ,+1                                            
#RANGE:                      ,40/10.0(K/min)/1050                           
#SEGMENT:                    ,S2/2                                          

##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
 107.55400, 23.20833,    -0.22931,98.86938,50.00000,0.0000e+000,20.00000,    -0.43554,0.96365
 107.61800, 23.21333,    -0.22968,98.86724,50.00000,0.0000e+000,20.00000,    -0.43541,0.96364
 107.68400, 23.21833,    -0.22977,98.86724,50.00000,0.0000e+000,20.00000,    -0.43521,0.96364
 107.74700, 23.22333,    -0.23001,98.86510,50.00000,0.0000e+000,20.00000,    -0.43507,0.96363
 107.82500, 23.22833,    -0.23033,98.85867,50.00000,0.0000e+000,20.00000,    -0.43506,0.96362
 107.88700, 23.23333,    -0.23040,98.85439,50.00000,0.0000e+000,20.00000,    -0.43518,0.96361
 107.96000, 23.23833,    -0.23059,98.85439,50.00000,0.0000e+000,20.00000,    -0.43539,0.96361
 108.03500, 23.24333,    -0.23093,98.85225,50.00000,0.0000e+000,20.00000,    -0.43569,0.96360
 108.08200, 23.24833,    -0.23097,98.84797,50.00000,0.0000e+000,20.00000,    -0.43611,0.96359
 108.15600, 23.25333,    -0.23126,98.84797,50.00000,0.0000e+000,20.00000,    -0.43665,0.96358
 108.23200, 23.25833,    -0.23114,98.84797,50.00000,0.0000e+000,20.00000,    -0.43727,0.96358
 108.29600, 23.26333,    -0.23169,98.84368,50.00000,0.0000e+000,20.00000,    -0.43790,0.96357
 108.36500, 23.26833,    -0.23184,98.83940,50.00000,0.0000e+000,20.00000,    -0.43840,0.96356
 108.43300, 23.27333,    -0.23198,98.83940,50.00000,0.0000e+000,20.00000,    -0.43871,0.96355
 108.50000, 23.27833,    -0.23218,98.83940,50.00000,0.0000e+000,20.00000,    -0.43881,0.96355
 108.55700, 23.28333,    -0.23217,98.83512,50.00000,0.0000e+000,20.00000,    -0.43880,0.96354
 108.63100, 23.28833,    -0.23210,98.83298,50.00000,0.0000e+000,20.00000,    -0.43882,0.96353
 108.70400, 23.29333,    -0.23260,98.82869,50.00000,0.0000e+000,20.00000,    -0.43901,0.96352
 108.76900, 23.29833,    -0.23282,98.82869,50.00000,0.0000e+000,20.00000,    -0.43938,0.96352
 108.84200, 23.30333,    -0.23324,98.82869,50.00000,0.0000e+000,20.00000,    -0.43990,0.96351
 108.90700, 23.30833,    -0.23336,98.82441,50.00000,0.0000e+000,20.00000,    -0.44051,0.96350
 108.97600, 23.31333,    -0.23357,98.82227,50.00000,0.0000e+000,20.00000,    -0.44116,0.96349
 109.04300, 23.31833,    -0.23347,98.82227,50.00000,0.0000e+000,20.00000,    -0.44179,0.96348
 109.11900, 23.32333,    -0.23391,98.81799,50.00000,0.0000e+000,20.00000,    -0.44237,0.96348
 109.17900, 23.32833,    -0.23415,98.81799,50.00000,0.0000e+000,20.00000,    -0.44294,0.96347
 109.25600, 23.33333,    -0.23441,98.81370,50.00000,0.0000e+000,20.00000,    -0.44350,0.96346
 109.31400, 23.33833,    -0.23426,98.81370,50.00000,0.0000e+000,20.00000,    -0.44403,0.96345
 109.38500, 23.34333,    -0.23457,98.81156,50.00000,0.0000e+000,20.00000,    -0.44450,0.96344
 109.45800, 23.34833,    -0.23499,98.80728,50.00000,0.0000e+000,20.00000,    -0.44490,0.96344
 109.53100, 23.35333,    -0.23476,98.80514,50.00000,0.0000e+000,20.00000,    -0.44530,0.96343
 109.59400, 23.35833,    -0.23530,98.80514,50.00000,0.0000e+000,20.00000,    -0.44575,0.96342
 109.66900, 23.36333,    -0.23545,98.80300,50.00000,0.0000e+000,20.00000,    -0.44620,0.96341
 109.72200, 23.36833,    -0.23554,98.79872,50.00000,0.0000e+000,20.00000,    -0.44655,0.96340
 109.79000, 23.37333,    -0.23588,98.79657,50.00000,0.0000e+000,20.00000,    -0.44667,0.96340
 109.85000, 23.37833,    -0.23644,98.79657,50.00000,0.0000e+000,20.00000,    -0.44656,0.96339
 109.93300, 23.38333,    -0.23636,98.79229,50.00000,0.0000e+000,20.00000,    -0.44632,0.96338
 110.00900, 23.38833,    -0.23628,98.79229,50.00000,0.0000e+000,20.00000,    -0.44613,0.96337
 110.06100, 23.39333,    -0.23674,98.79229,50.00000,0.0000e+000,20.00000,    -0.44606,0.96336
 110.13600, 23.39833,    -0.23730,98.78801,50.00000,0.0000e+000,20.00000,    -0.44615,0.96335
 110.20200, 23.40333,    -0.23706,98.78373,50.00000,0.0000e+000,20.00000,    -0.44635,0.96335
 110.26600, 23.40833,    -0.23742,98.78158,50.00000,0.0000e+000,20.00000,    -0.44666,0.96334
 110.33800, 23.41333,    -0.23727,98.78158,50.00000,0.0000e+000,20.00000,    -0.44709,0.96333
 110.41000, 23.41833,    -0.23733,98.77944,50.00000,0.0000e+000,20.00000,    -0.44764,0.96332
 110.46300, 23.42333,    -0.23751,98.77516,50.00000,0.0000e+000,20.00000,    -0.44824,0.96331
 110.53100, 23.42833,    -0.23769,98.77302,50.00000,0.0000e+000,20.00000,    -0.44885,0.96331
 110.61600, 23.43333,    -0.23803,98.77302,50.00000,0.0000e+000,20.00000,    -0.44951,0.96330
 110.67700, 23.43833,    -0.23815,98.76445,50.00000,0.0000e+000,20.00000,    -0.45029,0.96329
 110.74500, 23.44333,    -0.23845,98.76445,50.00000,0.0000e+000,20.00000,    -0.45118,0.96328
 110.80300, 23.44833,    -0.23873,98.76017,50.00000,0.0000e+000,20.00000,    -0.45210,0.96327
 110.87700, 23.45333,    -0.23883,98.76017,50.00000,0.0000e+000,20.00000,    -0.45292,0.96326
 110.95200, 23.45833,    -0.23917,98.75589,50.00000,0.0000e+000,20.00000,    -0.45361,0.96325
 111.02600, 23.46333,    -0.23945,98.75375,50.00000,0.0000e+000,20.00000,    -0.45424,0.96324
 111.08400, 23.46833,    -0.23953,98.75161,50.00000,0.0000e+000,20.00000,    -0.45485,0.96324
 111.14500, 23.47333,    -0.23948,98.75161,50.00000,0.0000e+000,20.00000,    -0.45549,0.96323
 111.22100, 23.47833,    -0.23959,98.74732,50.00000,0.0000e+000,20.00000,    -0.45616,0.96322
 111.28200, 23.48333,    -0.23976,98.74518,50.00000,0.0000e+000,20.00000,    -0.45684,0.96321
 111.35200, 23.48833,    -0.24000,98.74090,50.00000,0.0000e+000,20.00000,    -0.45754,0.96320
 111.42200, 23.49333,    -0.24016,98.74090,50.00000,0.0000e+000,20.00000,    -0.45822,0.96319
 111.48100, 23.49833,    -0.24029,98.74090,50.00000,0.0000e+000,20.00000,    -0.45889,0.96319
 111.55500, 23.50333,    -0.24031,98.73448,50.00000,0.0000e+000,20.00000,    -0.45959,0.96318
 111.63100, 23.50833,    -0.24076,98.73233,50.00000,0.0000e+000,20.00000,    -0.46033,0.96317
 111.68300, 23.51333,    -0.24074,98.73233,50.00000,0.0000e+000,20.00000,    -0.46110,0.96316
 111.75400, 23.51833,    -0.24091,98.72805,50.00000,0.0000e+000,20.00000,    -0.46186,0.96315
 111.82700, 23.52333,    -0.24115,98.72805,50.00000,0.0000e+000,20.00000,    -0.46255,0.96314
 111.90000, 23.52833,    -0.24114,98.72163,50.00000,0.0000e+000,20.00000,    -0.46316,0.96313
 111.94200, 23.53333,    -0.24124,98.72163,50.00000,0.0000e+000,20.00000,    -0.46372,0.96313
 112.03100, 23.53833,    -0.24191,98.71949,50.00000,0.0000e+000,20.00000,    -0.46427,0.96312
 112.09600, 23.54333,    -0.24208,98.71520,50.00000,0.0000e+000,20.00000,    -0.46481,0.96311
 112.15900, 23.54833,    -0.24210,98.71520,50.00000,0.0000e+000,20.00000,    -0.46528,0.96310
 112.23000, 23.55333,    -0.24210,98.71520,50.00000,0.0000e+000,20.00000,    -0.46558,0.96309
 112.30600, 23.55833,    -0.24227,98.70878,50.00000,0.0000e+000,20.00000,    -0.46564,0.96308
 112.37400, 23.56333,    -0.24243,98.70878,50.00000,0.0000e+000,20.00000,    -0.46554,0.96307
 112.43900, 23.56833,    -0.24248,98.70878,50.00000,0.0000e+000,20.00000,    -0.46545,0.96306
 112.50400, 23.57333,    -0.24272,98.70450,50.00000,0.0000e+000,20.00000,    -0.46554,0.96305
 112.56600, 23.57833,    -0.24284,98.70236,50.00000,0.0000e+000,20.00000,    -0.46584,0.96304
 112.63100, 23.58333,    -0.24310,98.69807,50.00000,0.0000e+000,20.00000,    -0.46625,0.96304
 112.71200, 23.58833,    -0.24295,98.69807,50.00000,0.0000e+000,20.00000,    -0.46667,0.96302
 112.77300, 23.59333,    -0.24330,98.69593,50.00000,0.0000e+000,20.00000,    -0.46703,0.96302
 112.84400, 23.59833,    -0.24365,98.69379,50.00000,0.0000e+000,20.00000,    -0.46737,0.96301
 112.90900, 23.60333,    -0.24365,98.68522,50.00000,0.0000e+000,20.00000,    -0.46778,0.96300
 112.97800, 23.60833,    -0.24389,98.68522,50.00000,0.0000e+000,20.00000,    -0.46826,0.96299
 113.05600, 23.61333,    -0.24416,98.68308,50.00000,0.0000e+000,20.00000,    -0.46880,0.96298
 113.12500, 23.61833,    -0.24406,98.68094,50.00000,0.0000e+000,20.00000,    -0.46935,0.96297
 113.18700, 23.62333,    -0.24432,98.67666,50.00000,0.0000e+000,20.00000,    -0.46988,0.96296
 113.25600, 23.62833,    -0.24458,98.67666,50.00000,0.0000e+000,20.00000,    -0.47036,0.96295
 113.31900, 23.63333,    -0.24448,98.67666,50.00000,0.0000e+000,20.00000,    -0.47074,0.96294
 113.38600, 23.63833,    -0.24499,98.67238,50.00000,0.0000e+000,20.00000,    -0.47101,0.96293
 113.45900, 23.64333,    -0.24508,98.66809,50.00000,0.0000e+000,20.00000,    -0.47122,0.96292
 113.51500, 23.64833,    -0.24523,98.66809,50.00000,0.0000e+000,20.00000,    -0.47144,0.96292
 113.58000, 23.65333,    -0.24555,98.66595,50.00000,0.0000e+000,20.00000,    -0.47171,0.96291
 113.66900, 23.65833,    -0.24539,98.66167,50.00000,0.0000e+000,20.00000,    -0.47199,0.96289
 113.72300, 23.66333,    -0.24593,98.65953,50.00000,0.0000e+000,20.00000,    -0.47226,0.96289
 113.78300, 23.66833,    -0.24597,98.65953,50.00000,0.0000e+000,20.00000,    -0.47252,0.96288
 113.87600, 23.67333,    -0.24607,98.65525,50.00000,0.0000e+000,20.00000,    -0.47282,0.96286
 113.92400, 23.67833,    -0.24628,98.65310,50.00000,0.0000e+000,20.00000,    -0.47322,0.96286
 114.00000, 23.68333,    -0.24635,98.64882,50.00000,0.0000e+000,20.00000,    -0.47367,0.96285
 114.06000, 23.68833,    -0.24637,98.64882,50.00000,0.0000e+000,20.00000,    -0.47408,0.96284
 114.14400, 23.69333,    -0.24663,98.64668,50.00000,0.0000e+000,20.00000,    -0.47437,0.96283
 114.20400, 23.69833,    -0.24704,98.64240,50.00000,0.0000e+000,20.00000,    -0.47456,0.96282
 114.27900, 23.70333,    -0.24685,98.64026,50.00000,0.0000e+000,20.00000,    -0.47471,0.96281
 114.33300, 23.70833,    -0.24713,98.64026,50.00000,0.0000e+000,20.00000,    -0.47484,0.96280
 114.39800, 23.71333,    -0.24715,98.63597,50.00000,0.0000e+000,20.00000,    -0.47493,0.96279
 114.48600, 23.71833,    -0.24745,98.63383,50.00000,0.0000e+000,20.00000,    -0.47496,0.96278
 114.53800, 23.72333,    -0.24759,98.62741,50.00000,0.0000e+000,20.00000,    -0.47499,0.96277
 114.60600, 23.72833,    -0.24739,98.62741,50.00000,0.0000e+000,20.00000,    -0.47514,0.96276
 114.66800, 23.73333,    -0.24788,98.62527,50.00000,0.0000e+000,20.00000,    -0.47550,0.96275
 114.74300, 23.73833,    -0.24796,98.62313,50.00000,0.0000e+000,20.00000,    -0.47610,0.96274
 114.81700, 23.74333,    -0.24803,98.62313,50.00000,0.0000e+000,20.00000,    -0.47682,0.96273
 114.88300, 23.74833,    -0.24823,98.61884,50.00000,0.0000e+000,20.00000,    -0.47753,0.96272
 114.94000, 23.75333,    -0.24827,98.61670,50.00000,0.0000e+000,20.00000,    -0.47812,0.96271
 115.02100, 23.75833,    -0.24871,98.61242,50.00000,0.0000e+000,20.00000,    -0.47854,0.96270
 115.07600, 23.76333,    -0.24861,98.61242,50.00000,0.0000e+000,20.00000,    -0.47883,0.96269
 115.15600, 23.76833,    -0.24880,98.61242,50.00000,0.0000e+000,20.00000,    -0.47904,0.96268
 115.21700, 23.77333,    -0.24867,98.60814,50.00000,0.0000e+000,20.00000,    -0.47925,0.96267
 115.28800, 23.77833,    -0.24894,98.60385,50.00000,0.0000e+000,20.00000,    -0.47951,0.96266
 115.34300, 23.78333,    -0.24927,98.60385,50.00000,0.0000e+000,20.00000,    -0.47982,0.96265
 115.42100, 23.78833,    -0.24930,98.60171,50.00000,0.0000e+000,20.00000,    -0.48018,0.96264
 115.49000, 23.79333,    -0.24941,98.59743,50.00000,0.0000e+000,20.00000,    -0.48054,0.96263
 115.54900, 23.79833,    -0.24970,98.59529,50.00000,0.0000e+000,20.00000,    -0.48087,0.96262
 115.61400, 23.80333,    -0.24936,98.59529,50.00000,0.0000e+000,20.00000,    -0.48114,0.96261
 115.68700, 23.80833,    -0.25001,98.59101,50.00000,0.0000e+000,20.00000,    -0.48139,0.96260
 115.76100, 23.81333,    -0.24988,98.58887,50.00000,0.0000e+000,20.00000,    -0.48168,0.96259
 115.82300, 23.81833,    -0.25017,98.58672,50.00000,0.0000e+000,20.00000,    -0.48202,0.96258
 115.89200, 23.82333,    -0.25043,98.58672,50.00000,0.0000e+000,20.00000,    -0.48240,0.96257
 115.96600, 23.82833,    -0.25028,98.58244,50.00000,0.0000e+000,20.00000,    -0.48278,0.96256
 116.02100, 23.83333,    -0.25041,98.57816,50.00000,0.0000e+000,20.00000,    -0.48314,0.96255
 116.10400, 23.83833,    -0.25091,98.57602,50.00000,0.0000e+000,20.00000,    -0.48347,0.96254
 116.16500, 23.84333,    -0.25091,98.57602,50.00000,0.0000e+000,20.00000,    -0.48365,0.96253
 116.22300, 23.84833,    -0.25073,98.57388,50.00000,0.0000e+000,20.00000,    -0.48359,0.96252
 116.30000, 23.85333,    -0.25105,98.56959,50.00000,0.0000e+000,20.00000,    -0.48328,0.96251
 116.36400, 23.85833,    -0.25119,98.56745,50.00000,0.0000e+000,20.00000,    -0.48288,0.96250
 116.44000, 23.86333,    -0.25153,98.56745,50.00000,0.0000e+000,20.00000,    -0.48260,0.96249
 116.50100, 23.86833,    -0.25154,98.56317,50.00000,0.0000e+000,20.00000,    -0.48258,0.96248
 116.57300, 23.87333,    -0.25149,98.56317,50.00000,0.0000e+000,20.00000,    -0.48282,0.96247
 116.62900, 23.87833,    -0.25217,98.55675,50.00000,0.0000e+000,20.00000,    -0.48320,0.96246
 116.70200, 23.88333,    -0.25202,98.55675,50.00000,0.0000e+000,20.00000,    -0.48357,0.96245
 116.77400, 23.88833,    -0.25216,98.55246,50.00000,0.0000e+000,20.00000,    -0.48391,0.96243
 116.83900, 23.89333,    -0.25213,98.55032,50.00000,0.0000e+000,20.00000,    -0.48426,0.96242
 116.90700, 23.89833,    -0.25213,98.54604,50.00000,0.0000e+000,20.00000,    -0.48465,0.96241
 116.99000, 23.90333,    -0.25235,98.54604,50.00000,0.0000e+000,20.00000,    -0.48507,0.96240
 117.05400, 23.90833,    -0.25265,98.54176,50.00000,0.0000e+000,20.00000,    -0.48548,0.96239
 117.11200, 23.91333,    -0.25238,98.53961,50.00000,0.0000e+000,20.00000,    -0.48586,0.96238
 117.18000, 23.91833,    -0.25263,98.53961,50.00000,0.0000e+000,20.00000,    -0.48625,0.96237
 117.25200, 23.92333,    -0.25289,98.53533,50.00000,0.0000e+000,20.00000,    -0.48671,0.96236
 117.32100, 23.92833,    -0.25308,98.53319,50.00000,0.0000e+000,20.00000,    -0.48723,0.96235
 117.37900, 23.93333,    -0.25312,98.52891,50.00000,0.0000e+000,20.00000,    -0.48775,0.96234
 117.45200, 23.93833,    -0.25361,98.52891,50.00000,0.0000e+000,20.00000,    -0.48825,0.96233
 117.52200, 23.94333,    -0.25360,98.52463,50.00000,0.0000e+000,20.00000,    -0.48873,0.96232
 117.59000, 23.94833,    -0.25398,98.52248,50.00000,0.0000e+000,20.00000,    -0.48924,0.96231
 117.64600, 23.95333,    -0.25366,98.52034,50.00000,0.0000e+000,20.00000,    -0.48974,0.96230
 117.72600, 23.95833,    -0.25388,98.52034,50.00000,0.0000e+000,20.00000,    -0.49019,0.96228
 117.79000, 23.96333,    -0.25422,98.51606,50.00000,0.0000e+000,20.00000,    -0.49053,0.96227
 117.85700, 23.96833,    -0.25438,98.51178,50.00000,0.0000e+000,20.00000,    -0.49073,0.96226
 117.92200, 23.97333,    -0.25469,98.50964,50.00000,0.0000e+000,20.00000,    -0.49087,0.96225
 117.99500, 23.97833,    -0.25479,98.50964,50.00000,0.0000e+000,20.00000,    -0.49099,0.96224
 118.05400, 23.98333,    -0.25469,98.50749,50.00000,0.0000e+000,20.00000,    -0.49111,0.96223
 118.12500, 23.98833,    -0.25476,98.50321,50.00000,0.0000e+000,20.00000,    -0.49122,0.96222
 118.20700, 23.99333,    -0.25507,98.49893,50.00000,0.0000e+000,20.00000,    -0.49131,0.96221
 118.26100, 23.99833,    -0.25512,98.49893,50.00000,0.0000e+000,20.00000,    -0.49142,0.96220
 118.33900, 24.00333,    -0.25552,98.49679,50.00000,0.0000e+000,20.00000,    -0.49164,0.96218
 118.40100, 24.00833,    -0.25556,98.49465,50.00000,0.0000e+000,20.00000,    -0.49201,0.96217
 118.47300, 24.01333,    -0.25607,98.49036,50.00000,0.0000e+000,20.00000,    -0.49246,0.96216
 118.53200, 24.01833,    -0.25600,98.49036,50.00000,0.0000e+000,20.00000,    -0.49291,0.96215
 118.59800, 24.02333,    -0.25585,98.48608,50.00000,0.0000e+000,20.00000,    -0.49326,0.96214
 118.67100, 24.02833,    -0.25613,98.48180,50.00000,0.0000e+000,20.00000,    -0.49352,0.96213
 118.73000, 24.03333,    -0.25627,98.48180,50.00000,0.0000e+000,20.00000,    -0.49376,0.96212
 118.79300, 24.03833,    -0.25632,98.48180,50.00000,0.0000e+000,20.00000,    -0.49401,0.96211
 118.87400, 24.04333,    -0.25660,98.47537,50.00000,0.0000e+000,20.00000,    -0.49426,0.96210
 118.93400, 24.04833,    -0.25643,98.47323,50.00000,0.0000e+000,20.00000,    -0.49441,0.96209
 119.01100, 24.05333,    -0.25665,98.46895,50.00000,0.0000e+000,20.00000,    -0.49445,0.96207
 119.08100, 24.05833,    -0.25679,98.46895,50.00000,0.0000e+000,20.00000,    -0.49442,0.96206
 119.14500, 24.06333,    -0.25730,98.46681,50.00000,0.0000e+000,20.00000,    -0.49443,0.96205
 119.20800, 24.06833,    -0.25700,98.46253,50.00000,0.0000e+000,20.00000,    -0.49452,0.96204
 119.28200, 24.07333,    -0.25705,98.45824,50.00000,0.0000e+000,20.00000,    -0.49473,0.96203
 119.34700, 24.07833,    -0.25707,98.45610,50.00000,0.0000e+000,20.00000,    -0.49504,0.96202
 119.40600, 24.08333,    -0.25738,98.45396,50.00000,0.0000e+000,20.00000,    -0.49541,0.96201
 119.48600, 24.08833,    -0.25742,98.44968,50.00000,0.0000e+000,20.00000,    -0.49583,0.96199
 119.55100, 24.09333,    -0.25781,98.44968,50.00000,0.0000e+000,20.00000,    -0.49628,0.96198
 119.61900, 24.09833,    -0.25787,98.44754,50.00000,0.0000e+000,20.00000,    -0.49675,0.96197
 119.68000, 24.10333,    -0.25758,98.44325,50.00000,0.0000e+000,20.00000,    -0.49724,0.96196
 119.75100, 24.10833,    -0.25793,98.44111,50.00000,0.0000e+000,20.00000,    -0.49774,0.96195
 119.82200, 24.11333,    -0.25808,98.44111,50.00000,0.0000e+000,20.00000,    -0.49829,0.96194
 119.88900, 24.11833,    -0.25844,98.43683,50.00000,0.0000e+000,20.00000,    -0.49891,0.96192
 119.93900, 24.12333,    -0.25802,98.43255,50.00000,0.0000e+000,20.00000,    -0.49957,0.96192
 120.01600, 24.12833,    -0.25821,98.43041,50.00000,0.0000e+000,20.00000,    -0.50019,0.96190
 120.07900, 24.13333,    -0.25853,98.43041,50.00000,0.0000e+000,20.00000,    -0.50072,0.96189
 120.14400, 24.13833,    -0.25879,98.42612,50.00000,0.0000e+000,20.00000,    -0.50114,0.96188
 120.22000, 24.14333,    -0.25878,98.42398,50.00000,0.0000e+000,20.00000,    -0.50147,0.96187
 120.28100, 24.14833,    -0.25877,98.41970,50.00000,0.0000e+000,20.00000,    -0.50172,0.96186
 120.35100, 24.15333,    -0.25890,98.41970,50.00000,0.0000e+000,20.00000,    -0.50196,0.96184
 120.41400, 24.15833,    -0.25894,98.41542,50.00000,0.0000e+000,20.00000,    -0.50226,0.96183
 120.48200, 24.16333,    -0.25901,98.41328,50.00000,0.0000e+000,20.00000,    -0.50272,0.96182
 120.56200, 24.16833,    -0.25908,98.40899,50.00000,0.0000e+000,20.00000,    -0.50340,0.96181
 120.61500, 24.17333,    -0.25919,98.40899,50.00000,0.0000e+000,20.00000,    -0.50433,0.96180
 120.69100, 24.17833,    -0.25934,98.40471,50.00000,0.0000e+000,20.00000,    -0.50547,0.96178
 120.74900, 24.18333,    -0.25950,98.40257,50.00000,0.0000e+000,20.00000,    -0.50670,0.96177
 120.82300, 24.18833,    -0.25966,98.39829,50.00000,0.0000e+000,20.00000,    -0.50788,0.96176
 120.88500, 24.19333,    -0.25978,98.39829,50.00000,0.0000e+000,20.00000,    -0.50884,0.96175
 120.95500, 24.19833,    -0.25983,98.39615,50.00000,0.0000e+000,20.00000,    -0.50952,0.96174
 121.03100, 24.20333,    -0.25980,98.39186,50.00000,0.0000e+000,20.00000,    -0.51000,0.96172
 121.08000, 24.20833,    -0.25996,98.38758,50.00000,0.0000e+000,20.00000,    -0.51039,0.96172
 121.16200, 24.21333,    -0.26022,98.38758,50.00000,0.0000e+000,20.00000,    -0.51072,0.96170
 121.23600, 24.21833,    -0.26031,98.38544,50.00000,0.0000e+000,20.00000,    -0.51089,0.96169
 121.29100, 24.22333,    -0.26049,98.38116,50.00000,0.0000e+000,20.00000,    -0.51083,0.96168
 121.36400, 24.22833,    -0.26046,98.37901,50.00000,0.0000e+000,20.00000,    -0.51058,0.96166
 121.44000, 24.23333,    -0.26042,98.37901,50.00000,0.0000e+000,20.00000,    -0.51033,0.96165
 121.50200, 24.23833,    -0.26032,98.37473,50.00000,0.0000e+000,20.00000,    -0.51026,0.96164
 121.56600, 24.24333,    -0.26059,98.37045,50.00000,0.0000e+000,20.00000,    -0.51044,0.96163
 121.63600, 24.24833,    -0.26085,98.37045,50.00000,0.0000e+000,20.00000,    -0.51084,0.96162
 121.68900, 24.25333,    -0.26102,98.36831,50.00000,0.0000e+000,20.00000,    -0.51139,0.96161
 121.76300, 24.25833,    -0.26103,98.36403,50.00000,0.0000e+000,20.00000,    -0.51200,0.96159
 121.82700, 24.26333,    -0.26098,98.36188,50.00000,0.0000e+000,20.00000,    -0.51259,0.96158
 121.90700, 24.26833,    -0.26095,98.36188,50.00000,0.0000e+000,20.00000,    -0.51309,0.96157
 121.97500, 24.27333,    -0.26100,98.35760,50.00000,0.0000e+000,20.00000,    -0.51346,0.96155
 122.03500, 24.27833,    -0.26113,98.35760,50.00000,0.0000e+000,20.00000,    -0.51375,0.96154
 122.10500, 24.28333,    -0.26162,98.35118,50.00000,0.0000e+000,20.00000,    -0.51401,0.96153
 122.16600, 24.28833,    -0.26151,98.35118,50.00000,0.0000e+000,20.00000,    -0.51423,0.96152
 122.23500, 24.29333,    -0.26137,98.34904,50.00000,0.0000e+000,20.00000,    -0.51439,0.96151
 122.30000, 24.29833,    -0.26156,98.34690,50.00000,0.0000e+000,20.00000,    -0.51445,0.96149
 122.36900, 24.30333,    -0.26158,98.34261,50.00000,0.0000e+000,20.00000,    -0.51442,0.96148
 122.44400, 24.30833,    -0.26178,98.34261,50.00000,0.0000e+000,20.00000,    -0.51438,0.96147
 122.50100, 24.31333,    -0.26208,98.33833,50.00000,0.0000e+000,20.00000,    -0.51440,0.96146
 122.57400, 24.31833,    -0.26195,98.33619,50.00000,0.0000e+000,20.00000,    -0.51446,0.96144
 122.63700, 24.32333,    -0.26204,98.33191,50.00000,0.0000e+000,20.00000,    -0.51456,0.96143
 122.70400, 24.32833,    -0.26191,98.33191,50.00000,0.0000e+000,20.00000,    -0.51462,0.96142
 122.77500, 24.33333,    -0.26256,98.33191,50.00000,0.0000e+000,20.00000,    -0.51458,0.96141
 122.83600, 24.33833,    -0.26244,98.32548,50.00000,0.0000e+000,20.00000,    -0.51437,0.96139
 122.90700, 24.34333,    -0.26261,98.32334,50.00000,0.0000e+000,20.00000,    -0.51403,0.96138
 122.97400, 24.34833,    -0.26269,98.32334,50.00000,0.0000e+000,20.00000,    -0.51366,0.96137
 123.04600, 24.35333,    -0.26249,98.32120,50.00000,0.0000e+000,20.00000,    -0.51345,0.96135
 123.11100, 24.35833,    -0.26261,98.31692,50.00000,0.0000e+000,20.00000,    -0.51351,0.96134
 123.17700, 24.36333,    -0.26265,98.31478,50.00000,0.0000e+000,20.00000,    -0.51379,0.96133
 123.24800, 24.36833,    -0.26290,98.31478,50.00000,0.0000e+000,20.00000,    -0.51411,0.96132
 123.30600, 24.37333,    -0.26291,98.30835,50.00000,0.0000e+000,20.00000,    -0.51434,0.96131
 123.37700, 24.37833,    -0.26317,98.30621,50.00000,0.0000e+000,20.00000,    -0.51445,0.96129
 123.44800, 24.38333,    -0.26290,98.30193,50.00000,0.0000e+000,20.00000,    -0.51456,0.96128
 123.51600, 24.38833,    -0.26317,98.30193,50.00000,0.0000e+000,20.00000,    -0.51480,0.96127
 123.58800, 24.39333,    -0.26335,98.29979,50.00000,0.0000e+000,20.00000,    -0.51516,0.96125
 123.65900, 24.39833,    -0.26333,98.29550,50.00000,0.0000e+000,20.00000,    -0.51554,0.96124
 123.72100, 24.40333,    -0.26347,98.29336,50.00000,0.0000e+000,20.00000,    -0.51587,0.96123
 123.78800, 24.40833,    -0.26365,98.29336,50.00000,0.0000e+000,20.00000,    -0.51612,0.96121
 123.85100, 24.41333,    -0.26312,98.28908,50.00000,0.0000e+000,20.00000,    -0.51635,0.96120
 123.92200, 24.41833,    -0.26374,98.28480,50.00000,0.0000e+000,20.00000,    -0.51660,0.96119
 123.98000, 24.42333,    -0.26386,98.28480,50.00000,0.0000e+000,20.00000,    -0.51690,0.96118
 124.05700, 24.42833,    -0.26378,98.28266,50.00000,0.0000e+000,20.00000,    -0.51727,0.96116
